"weight"	"ts"	"remark"	"taskid"	"parentId"	"date"	"QCStateLabel"	"Id"	"project"	"weightMVIndicator"	"performedby"	"Description"	"account"	"enddate"	"requestid"
"2.38"	"2010-08-04 13:30:47.0"	""	""	""	"2010-08-04 09:30:00.0"	"Completed"	"test1020148"	""	""	""	"primis leo interdum"	""	""	""
"2.57"	"2010-09-03 17:29:26.0"	""	""	""	"2010-09-03 11:05:00.0"	"Completed"	"test1020148"	""	""	""	"donec dui massa"	""	""	""
"2.61"	"2010-10-29 10:46:04.0"	""	""	""	"2010-10-29 08:50:00.0"	"Completed"	"test1020148"	""	""	""	"mi quis nec eget"	""	""	""
"2.69"	"2010-11-09 06:55:37.0"	""	""	""	"2010-11-08 10:15:00.0"	"Completed"	"test1020148"	""	""	""	"mollis tristique"	""	""	""
"2.97"	"2010-12-20 11:07:32.0"	""	""	""	"2010-12-20 09:00:00.0"	"Completed"	"test1020148"	""	""	""	"elit donec nec"	""	""	""
"2.9"	"2011-01-18 14:09:59.0"	""	""	""	"2011-01-18 13:59:39.0"	"Completed"	"test1020148"	""	""	""	"a nunc mauris"	""	""	""
"3.11"	"2011-01-26 14:24:19.0"	""	""	""	"2011-01-26 13:43:18.0"	"Completed"	"test1020148"	""	""	""	"dui ac eleifend"	""	""	""
"3.24"	"2011-02-24 14:10:00.0"	""	""	""	"2011-02-24 13:56:43.0"	"Completed"	"test1020148"	""	""	""	"mauris quis tincidunt"	""	""	""
"3.53"	"2011-03-11 15:59:54.0"	""	""	""	"2011-03-11 12:00:00.0"	"Completed"	"test1020148"	""	""	""	"sapien ligula"	""	""	""
"3.68"	"2011-04-04 10:42:27.0"	""	""	""	"2011-04-04 09:25:00.0"	"Completed"	"test1020148"	""	""	""	"mattis in at"	""	""	""
"3.64"	"2011-04-07 06:45:14.0"	""	""	""	"2011-04-06 11:30:00.0"	"Completed"	"test1020148"	""	""	""	"vestibulum ultrices"	""	""	""
"3.78"	"2011-06-01 10:44:36.0"	""	""	""	"2011-06-01 09:40:00.0"	"Completed"	"test1020148"	""	""	""	"euismod id tellus"	""	""	""
"3.88"	"2011-06-01 13:30:33.0"	""	""	""	"2011-06-01 08:53:00.0"	"Completed"	"test1020148"	""	""	""	"et ad turpis"	""	""	""
"3.73"	"2011-06-14 14:09:44.0"	""	""	""	"2011-06-14 00:00:00.0"	"Completed"	"test1020148"	""	""	""	"sed elit justo"	""	""	""
"3.73"	"2011-06-14 13:34:13.0"	""	""	""	"2011-06-14 08:45:00.0"	"Completed"	"test1020148"	""	""	""	"eget ad pellentesque"	""	""	""
"0.6"	"2010-05-24 14:37:42.0"	""	""	""	"2009-11-06 10:45:00.0"	"Completed"	"test1112911"	""	""	""	"sodales suspendisse"	""	""	""
"0.62"	"2010-05-24 14:37:42.0"	""	""	""	"2009-11-13 08:25:00.0"	"Completed"	"test1112911"	""	""	""	"etiam leo sem"	""	""	""
"0.8"	"2010-05-24 14:37:42.0"	""	""	""	"2009-12-14 09:15:00.0"	"Completed"	"test1112911"	""	""	""	"at vulputate"	""	""	""
"0.97"	"2010-05-24 14:37:42.0"	""	""	""	"2010-01-11 09:45:00.0"	"Completed"	"test1112911"	""	""	""	"massa luctus"	""	""	""
"1.13"	"2010-05-24 14:37:42.0"	""	""	""	"2010-02-08 09:21:00.0"	"Completed"	"test1112911"	""	""	""	"venenatis vitae"	""	""	""
"1.25"	"2010-05-24 14:37:42.0"	""	""	""	"2010-03-08 09:25:00.0"	"Completed"	"test1112911"	""	""	""	"ipsum suscipit"	""	""	""
"1.61"	"2010-05-24 14:37:42.0"	""	""	""	"2010-05-12 09:15:00.0"	"Completed"	"test1112911"	""	""	""	"eget sit feugiat"	""	""	""
"1.81"	"2010-07-01 12:50:32.0"	""	""	""	"2010-07-01 09:45:00.0"	"Completed"	"test1112911"	""	""	""	"in sodales parturient"	""	""	""
"1.71"	"2010-09-01 09:41:36.0"	""	""	""	"2010-09-01 08:10:00.0"	"Completed"	"test1112911"	""	""	""	"bibendum ultrices"	""	""	""
"2.37"	"2010-11-04 11:28:25.0"	""	""	""	"2010-11-04 09:15:00.0"	"Completed"	"test1112911"	""	""	""	"eget sed pretium"	""	""	""
"2.44"	"2010-11-16 10:54:53.0"	""	""	""	"2010-11-16 09:00:00.0"	"Completed"	"test1112911"	""	""	""	"consectetur in"	""	""	""
"2.6"	"2010-12-23 11:53:40.0"	""	""	""	"2010-12-23 09:45:00.0"	"Completed"	"test1112911"	""	""	""	"enim justo sapien"	""	""	""
"2.7"	"2011-01-10 13:29:16.0"	""	""	""	"2011-01-10 11:00:00.0"	"Completed"	"test1112911"	""	""	""	"sed nam augue"	""	""	""
"2.74"	"2011-03-11 10:52:12.0"	""	""	""	"2011-03-11 08:30:00.0"	"Completed"	"test1112911"	""	""	""	"consequat erat"	""	""	""
"2.91"	"2011-04-13 06:46:14.0"	""	""	""	"2011-04-12 10:30:00.0"	"Completed"	"test1112911"	""	""	""	"id non quam dictum"	""	""	""
"2.86"	"2011-06-01 10:45:30.0"	""	""	""	"2011-06-01 09:40:00.0"	"Completed"	"test1112911"	""	""	""	"nunc tellus erat"	""	""	""
"2.94"	""	""	"7cb9dc3a-9535-102e-8351-f528764ddad4"	""	"2011-07-20 09:20:00.0"	"Completed"	"test1112911"	""	""	""	"aliquam cras"	""	""	""
"3.21"	""	""	"95bc2b01-bd45-102e-914b-48cf881b37e4"	""	"2011-09-09 09:00:00.0"	"Completed"	"test1112911"	""	""	""	"tellus ipsum"	""	""	""
"0.482"	"2010-05-24 14:37:42.0"	""	""	""	"2009-11-09 11:20:00.0"	"Completed"	"test727088"	""	""	""	"interdum vehicula"	""	""	""
"0.53"	"2010-05-24 14:37:42.0"	""	""	""	"2009-11-16 08:30:00.0"	"Completed"	"test727088"	""	""	""	"varius et nullam"	""	""	""
"0.69"	"2010-05-24 14:37:42.0"	""	""	""	"2009-12-14 09:30:00.0"	"Completed"	"test727088"	""	""	""	"augue  luctus"	""	""	""
"0.85"	"2010-05-24 14:37:42.0"	""	""	""	"2010-01-11 09:55:00.0"	"Completed"	"test727088"	""	""	""	"mauris nisl penatibus"	""	""	""
"0.95"	"2010-05-24 14:37:42.0"	""	""	""	"2010-02-08 09:21:00.0"	"Completed"	"test727088"	""	""	""	"rhoncus leo eleifend"	""	""	""
"1.16"	"2010-05-24 14:37:42.0"	""	""	""	"2010-03-08 09:40:00.0"	"Completed"	"test727088"	""	""	""	"primis nec aliquet"	""	""	""
"1.48"	"2010-05-24 14:37:42.0"	""	""	""	"2010-05-12 09:15:00.0"	"Completed"	"test727088"	""	""	""	" vestibulum et"	""	""	""
"1.66"	"2010-07-07 14:28:05.0"	""	""	""	"2010-07-07 10:45:00.0"	"Completed"	"test727088"	""	""	""	"mollis purus"	""	""	""
"1.96"	"2010-09-08 09:29:13.0"	""	""	""	"2010-09-08 08:00:00.0"	"Completed"	"test727088"	""	""	""	"inceptos suspendisse"	""	""	""
"2.18"	"2010-11-09 09:46:00.0"	""	""	""	"2010-11-09 07:45:00.0"	"Completed"	"test727088"	""	""	""	"nunc varius elit"	""	""	""
"2.09"	"2010-11-16 10:55:03.0"	""	""	""	"2010-11-16 09:00:00.0"	"Completed"	"test727088"	""	""	""	"eleifend nec"	""	""	""
"2.32"	"2010-12-23 11:53:43.0"	""	""	""	"2010-12-23 09:45:00.0"	"Completed"	"test727088"	""	""	""	"quam felis id"	""	""	""
"2.32"	"2011-01-10 13:29:19.0"	""	""	""	"2011-01-10 11:00:00.0"	"Completed"	"test727088"	""	""	""	"eget sodales"	""	""	""
"2.55"	"2011-03-11 10:52:14.0"	""	""	""	"2011-03-11 08:30:00.0"	"Completed"	"test727088"	""	""	""	"amet aliquam"	""	""	""
"2.71"	"2011-04-13 06:46:25.0"	""	""	""	"2011-04-12 10:30:00.0"	"Completed"	"test727088"	""	""	""	"egestas mollis"	""	""	""
"2.75"	"2011-06-01 10:45:21.0"	""	""	""	"2011-06-01 09:40:00.0"	"Completed"	"test727088"	""	""	""	"ridiculus luctus"	""	""	""
"2.93"	""	""	"7cb9dc3a-9535-102e-8351-f528764ddad4"	""	"2011-07-20 09:20:00.0"	"Completed"	"test727088"	""	""	""	"accumsan eros"	""	""	""
"3.08"	""	""	"5aca827c-bf89-102e-a7c4-48cf881ba38a"	""	"2011-09-12 09:00:00.0"	"Completed"	"test727088"	""	""	""	"lacinia dolor"	""	""	""
"0.57"	"2010-05-24 14:37:42.0"	""	""	""	"2009-12-14 10:00:00.0"	"Completed"	"test3224553"	""	""	""	"dui volutpat"	""	""	""
"0.75"	"2010-05-24 14:37:42.0"	""	""	""	"2010-01-04 09:28:00.0"	"Completed"	"test3224553"	""	""	""	"eget metus interdum"	""	""	""
"0.83"	"2010-05-24 14:37:42.0"	""	""	""	"2010-01-19 09:11:00.0"	"Completed"	"test3224553"	""	""	""	"libero interdum"	""	""	""
"1.06"	"2010-05-24 14:37:42.0"	""	""	""	"2010-02-15 09:10:00.0"	"Completed"	"test3224553"	""	""	""	"non aenean lorem"	""	""	""
"1.09"	"2010-05-24 14:37:42.0"	""	""	""	"2010-03-01 09:20:00.0"	"Completed"	"test3224553"	""	""	""	"auctor purus"	""	""	""
"1.26"	"2010-05-24 14:37:42.0"	""	""	""	"2010-03-29 09:45:00.0"	"Completed"	"test3224553"	""	""	""	"et iaculis felis"	""	""	""
"1.3"	"2010-05-24 14:37:42.0"	""	""	""	"2010-04-12 09:20:00.0"	"Completed"	"test3224553"	""	""	""	"at molestie"	""	""	""
"1.56"	"2010-06-07 12:20:24.0"	""	""	""	"2010-06-07 09:30:00.0"	"Completed"	"test3224553"	""	""	""	"magna urna auctor"	""	""	""
"1.92"	"2010-07-23 13:55:58.0"	""	""	""	"2010-07-23 10:30:00.0"	"Completed"	"test3224553"	""	""	""	"felis porttitor"	""	""	""
"2.27"	"2010-09-16 12:25:50.0"	""	""	""	"2010-09-16 09:15:00.0"	"Completed"	"test3224553"	""	""	""	"hendrerit odio"	""	""	""
"2.76"	"2010-11-16 10:55:22.0"	""	""	""	"2010-11-16 09:00:00.0"	"Completed"	"test3224553"	""	""	""	"torquent diam"	""	""	""
"2.86"	"2011-01-06 12:35:48.0"	""	""	""	"2011-01-06 09:30:00.0"	"Completed"	"test3224553"	""	""	""	"donec eu dignissim"	""	""	""
"2.89"	"2011-01-10 13:29:50.0"	""	""	""	"2011-01-10 09:05:00.0"	"Completed"	"test3224553"	""	""	""	"nisl adipiscing"	""	""	""
"3.06"	"2011-03-11 10:52:02.0"	""	""	""	"2011-03-11 08:30:00.0"	"Completed"	"test3224553"	""	""	""	"ullamcorper quam"	""	""	""
"3.49"	"2011-04-13 06:45:53.0"	""	""	""	"2011-04-12 10:30:00.0"	"Completed"	"test3224553"	""	""	""	"tristique lobortis"	""	""	""
"3.18"	"2011-05-10 08:41:57.0"	""	""	""	"2011-05-10 07:15:00.0"	"Completed"	"test3224553"	""	""	""	"eu nulla luctus"	""	""	""
"3.12"	""	""	"7cb9dc3a-9535-102e-8351-f528764ddad4"	""	"2011-07-20 09:20:00.0"	"Completed"	"test3224553"	""	""	""	"porttitor porttitor"	""	""	""
"3.2"	"2011-07-27 14:24:37.0"	""	""	""	"2011-07-24 00:00:00.0"	"Completed"	"test3224553"	""	""	""	"aliquet amet"	""	""	""
"3.2"	"2011-07-27 13:00:41.0"	""	""	""	"2011-07-27 08:52:00.0"	"Completed"	"test3224553"	""	""	""	"eleifend fringilla"	""	""	""
"0.65"	"2010-05-24 14:37:42.0"	""	""	""	"2010-01-02 10:00:00.0"	"Completed"	"test3621582"	""	""	""	"proin sed lobortis"	""	""	""
"0.59"	"2010-05-24 14:37:42.0"	""	""	""	"2010-01-11 09:30:00.0"	"Completed"	"test3621582"	""	""	""	"phasellus enim"	""	""	""
"0.86"	"2010-05-24 14:37:42.0"	""	""	""	"2010-02-08 09:21:00.0"	"Completed"	"test3621582"	""	""	""	"rutrum sed et"	""	""	""
"0.91"	"2010-05-24 14:37:42.0"	""	""	""	"2010-03-08 10:00:00.0"	"Completed"	"test3621582"	""	""	""	"orci dictum vestibulum"	""	""	""
"1.1"	"2010-05-24 14:37:42.0"	""	""	""	"2010-04-05 09:20:00.0"	"Completed"	"test3621582"	""	""	""	"mauris dapibus"	""	""	""
"1.15"	"2010-05-24 14:37:42.0"	""	""	""	"2010-04-19 09:30:00.0"	"Completed"	"test3621582"	""	""	""	"diam turpis quisque"	""	""	""
"1.23"	"2010-05-24 14:37:42.0"	""	""	""	"2010-05-03 09:00:00.0"	"Completed"	"test3621582"	""	""	""	"tellus feugiat"	""	""	""
"1.6"	"2010-07-07 14:26:45.0"	""	""	""	"2010-07-07 10:45:00.0"	"Completed"	"test3621582"	""	""	""	"mauris amet"	""	""	""
"1.9"	"2010-09-08 09:28:22.0"	""	""	""	"2010-09-08 08:00:00.0"	"Completed"	"test3621582"	""	""	""	"ullamcorper"	""	""	""
"2.17"	"2010-10-28 14:25:03.0"	""	""	""	"2010-10-28 08:30:00.0"	"Completed"	"test3621582"	""	""	""	"vitae lacus arcu"	""	""	""
"2.45"	"2010-12-14 12:51:10.0"	""	""	""	"2010-12-14 09:15:00.0"	"Completed"	"test3621582"	""	""	""	"felis id sollicitudin"	""	""	""
"2.62"	"2011-01-06 12:35:50.0"	""	""	""	"2011-01-06 09:30:00.0"	"Completed"	"test3621582"	""	""	""	"nisl volutpat"	""	""	""
"2.56"	"2011-01-10 13:29:53.0"	""	""	""	"2011-01-10 09:05:00.0"	"Completed"	"test3621582"	""	""	""	"et arcu turpis"	""	""	""
"2.75"	"2011-03-11 10:52:05.0"	""	""	""	"2011-03-11 08:30:00.0"	"Completed"	"test3621582"	""	""	""	"neque quis pretium"	""	""	""
"3.0"	"2011-04-13 06:46:05.0"	""	""	""	"2011-04-12 10:30:00.0"	"Completed"	"test3621582"	""	""	""	"eget ullamcorper"	""	""	""
"2.81"	"2011-05-10 08:42:11.0"	""	""	""	"2011-05-10 07:15:00.0"	"Completed"	"test3621582"	""	""	""	"dui consectetur"	""	""	""
"3.16"	""	""	"7cb9dc3a-9535-102e-8351-f528764ddad4"	""	"2011-07-20 09:20:00.0"	"Completed"	"test3621582"	""	""	""	"pretium enim"	""	""	""
"3.47"	""	""	"5aca827c-bf89-102e-a7c4-48cf881ba38a"	""	"2011-09-12 09:00:00.0"	"Completed"	"test3621582"	""	""	""	"augue diam quam"	""	""	""
"0.425"	"2010-09-10 16:20:04.0"	""	""	""	"2010-09-10 00:00:00.0"	"Completed"	"test6700530"	""	""	""	"consectetur dui"	""	""	""
"0.384"	"2010-09-21 12:53:47.0"	""	""	""	"2010-09-11 07:18:00.0"	"Completed"	"test6700530"	""	""	""	"libero pellentesque"	""	""	""
"0.354"	"2010-09-21 12:54:08.0"	""	""	""	"2010-09-12 07:18:00.0"	"Completed"	"test6700530"	""	""	""	"pellentesque porta"	""	""	""
"0.34"	"2010-09-21 12:54:20.0"	""	""	""	"2010-09-13 07:18:00.0"	"Completed"	"test6700530"	""	""	""	"sit dui metus"	""	""	""
"0.353"	"2010-09-21 12:54:34.0"	""	""	""	"2010-09-14 07:18:00.0"	"Completed"	"test6700530"	""	""	""	"nullam nec in"	""	""	""
"0.356"	"2010-09-21 12:54:48.0"	""	""	""	"2010-09-15 07:18:00.0"	"Completed"	"test6700530"	""	""	""	"a consequat porta"	""	""	""
"0.356"	"2010-09-21 12:55:02.0"	""	""	""	"2010-09-16 07:18:00.0"	"Completed"	"test6700530"	""	""	""	"facilisis morbi"	""	""	""
"0.363"	"2010-09-21 12:55:16.0"	""	""	""	"2010-09-17 07:18:00.0"	"Completed"	"test6700530"	""	""	""	"sapien faucibus"	""	""	""
"0.38"	"2010-09-27 13:02:44.0"	""	""	""	"2010-09-18 07:30:00.0"	"Completed"	"test6700530"	""	""	""	"praesent pretium"	""	""	""
"0.383"	"2010-09-27 13:02:57.0"	""	""	""	"2010-09-19 07:30:00.0"	"Completed"	"test6700530"	""	""	""	"donec nisl vel"	""	""	""
"0.38"	"2010-09-27 13:03:12.0"	""	""	""	"2010-09-20 07:30:00.0"	"Completed"	"test6700530"	""	""	""	"varius luctus"	""	""	""
"0.39"	"2010-09-27 13:03:22.0"	""	""	""	"2010-09-21 07:30:00.0"	"Completed"	"test6700530"	""	""	""	"massa augue ornare"	""	""	""
"0.41"	"2010-09-27 13:03:39.0"	""	""	""	"2010-09-22 07:30:00.0"	"Completed"	"test6700530"	""	""	""	"vulputate risus"	""	""	""
"0.414"	"2010-09-27 13:03:51.0"	""	""	""	"2010-09-23 07:30:00.0"	"Completed"	"test6700530"	""	""	""	"justo tellus rhoncus"	""	""	""
"0.42"	"2010-09-27 13:04:02.0"	""	""	""	"2010-09-24 07:30:00.0"	"Completed"	"test6700530"	""	""	""	"porttitor lobortis"	""	""	""
"0.422"	"2010-10-07 16:50:38.0"	""	""	""	"2010-09-25 07:25:00.0"	"Completed"	"test6700530"	""	""	""	"in lorem ipsum"	""	""	""
"0.44"	"2010-10-07 16:50:46.0"	""	""	""	"2010-09-26 07:23:00.0"	"Completed"	"test6700530"	""	""	""	"rutrum vitae"	""	""	""
"0.45"	"2010-10-07 16:50:55.0"	""	""	""	"2010-09-27 07:35:00.0"	"Completed"	"test6700530"	""	""	""	"euismod ligula"	""	""	""
"0.46"	"2010-10-07 16:51:04.0"	""	""	""	"2010-09-28 07:20:00.0"	"Completed"	"test6700530"	""	""	""	"nec sed cras"	""	""	""
"0.474"	"2010-10-07 16:51:16.0"	""	""	""	"2010-09-29 07:39:00.0"	"Completed"	"test6700530"	""	""	""	"eget et volutpat"	""	""	""
"0.476"	"2010-10-07 16:51:28.0"	""	""	""	"2010-09-30 06:30:00.0"	"Completed"	"test6700530"	""	""	""	"imperdiet pharetra"	""	""	""
"0.478"	"2010-10-07 16:51:46.0"	""	""	""	"2010-10-01 07:15:00.0"	"Completed"	"test6700530"	""	""	""	"nostra eu nec"	""	""	""
"0.481"	"2010-10-12 06:26:57.0"	""	""	""	"2010-10-02 07:20:00.0"	"Completed"	"test6700530"	""	""	""	"nunc porttitor"	""	""	""
"0.498"	"2010-10-12 06:29:40.0"	""	""	""	"2010-10-03 07:20:00.0"	"Completed"	"test6700530"	""	""	""	"gravida egestas"	""	""	""
"0.492"	"2010-10-12 06:29:58.0"	""	""	""	"2010-10-04 07:20:00.0"	"Completed"	"test6700530"	""	""	""	"nec ipsum nullam"	""	""	""
"0.508"	"2010-10-12 06:30:08.0"	""	""	""	"2010-10-05 07:20:00.0"	"Completed"	"test6700530"	""	""	""	"aliquet aliquam"	""	""	""
"0.504"	"2010-10-12 06:30:23.0"	""	""	""	"2010-10-06 07:20:00.0"	"Completed"	"test6700530"	""	""	""	"metus luctus ornare"	""	""	""
"0.512"	"2010-10-12 06:30:34.0"	""	""	""	"2010-10-07 07:20:00.0"	"Completed"	"test6700530"	""	""	""	"porta libero felis"	""	""	""
"0.5"	"2010-10-12 06:30:46.0"	""	""	""	"2010-10-08 07:20:00.0"	"Completed"	"test6700530"	""	""	""	"non laoreet"	""	""	""
"0.524"	"2010-10-18 13:28:08.0"	""	""	""	"2010-10-11 07:10:00.0"	"Completed"	"test6700530"	""	""	""	"non scelerisque"	""	""	""
"0.554"	"2010-10-26 06:35:29.0"	""	""	""	"2010-10-18 07:25:00.0"	"Completed"	"test6700530"	""	""	""	"velit tellus fermentum"	""	""	""
"0.584"	"2010-11-01 10:48:50.0"	""	""	""	"2010-10-25 07:35:00.0"	"Completed"	"test6700530"	""	""	""	"risus tincidunt"	""	""	""
"0.62"	"2010-11-08 10:59:50.0"	""	""	""	"2010-11-01 07:35:00.0"	"Completed"	"test6700530"	""	""	""	"lorem eu volutpat"	""	""	""
"0.644"	"2010-11-15 15:27:41.0"	""	""	""	"2010-11-08 07:05:00.0"	"Completed"	"test6700530"	""	""	""	"ipsum tellus felis"	""	""	""
"0.66"	"2010-11-22 10:48:15.0"	""	""	""	"2010-11-15 06:50:00.0"	"Completed"	"test6700530"	""	""	""	"id tempor ultrices"	""	""	""
"0.698"	"2010-11-29 10:39:33.0"	""	""	""	"2010-11-22 07:28:00.0"	"Completed"	"test6700530"	""	""	""	"quisque a elit"	""	""	""
"0.668"	"2010-12-10 09:20:55.0"	""	""	""	"2010-11-29 07:53:00.0"	"Completed"	"test6700530"	""	""	""	"amet rutrum egestas"	""	""	""
"0.664"	"2010-12-13 11:32:43.0"	""	""	""	"2010-12-06 07:45:00.0"	"Completed"	"test6700530"	""	""	""	"suspendisse sollicitudin"	""	""	""
"0.674"	"2010-12-22 14:19:29.0"	""	""	""	"2010-12-13 08:00:00.0"	"Completed"	"test6700530"	""	""	""	"turpis  fusce"	""	""	""
"0.7"	"2010-12-27 13:33:52.0"	""	""	""	"2010-12-20 07:50:00.0"	"Completed"	"test6700530"	""	""	""	"tristique nunc"	""	""	""
"0.72"	"2011-01-03 11:03:41.0"	""	""	""	"2010-12-27 07:00:00.0"	"Completed"	"test6700530"	""	""	""	"neque felis cras"	""	""	""
"0.724"	"2011-01-11 13:29:29.0"	""	""	""	"2011-01-03 08:00:00.0"	"Completed"	"test6700530"	""	""	""	"curabitur in pellentesque"	""	""	""
"0.732"	"2011-01-18 13:10:32.0"	""	""	""	"2011-01-10 07:55:00.0"	"Completed"	"test6700530"	""	""	""	"sit integer pretium"	""	""	""
"0.778"	"2011-01-25 11:37:52.0"	""	""	""	"2011-01-18 07:30:00.0"	"Completed"	"test6700530"	""	""	""	"iaculis condimentum"	""	""	""
"0.782"	"2011-01-26 12:41:17.0"	""	""	""	"2011-01-24 07:30:00.0"	"Completed"	"test6700530"	""	""	""	"aliquet proin"	""	""	""
"0.986"	"2011-03-11 10:51:58.0"	""	""	""	"2011-03-11 08:30:00.0"	"Completed"	"test6700530"	""	""	""	"mi et sagittis"	""	""	""
"1.32"	"2011-05-11 10:43:26.0"	""	""	""	"2011-05-11 08:30:00.0"	"Completed"	"test6700530"	""	""	""	"semper ac ut"	""	""	""
"1.36"	"2011-05-31 13:35:50.0"	""	""	""	"2011-05-31 10:10:00.0"	"Completed"	"test6700530"	""	""	""	"hendrerit risus"	""	""	""
"1.54"	""	""	"4f3558c6-8af2-102e-b5d8-f528764d1b10"	""	"2011-07-06 11:00:00.0"	"Completed"	"test6700530"	""	""	""	"ante vestibulum"	""	""	""
"1.75"	""	""	"6f205c71-b6cc-102e-8f94-f528764de2a0"	""	"2011-09-01 09:20:00.0"	"Completed"	"test6700530"	""	""	""	"maecenas felis"	""	""	""
"1.7"	""	""	"38b2f81a-bacf-102e-89c9-f528764db637"	""	"2011-09-06 09:30:00.0"	"Completed"	"test6700530"	""	""	""	"nec odio mi"	""	""	""
"1.765"	""	""	"cf5e2a48-c04e-102e-a229-48cf881b7844"	""	"2011-09-13 09:48:00.0"	"Completed"	"test6700530"	""	""	""	"dignissim vel"	""	""	""
"1.75"	""	""	"db40dbdf-c5f6-102e-a095-48cf881b009c"	""	"2011-09-20 00:00:00.0"	"Completed"	"test6700530"	""	""	""	"ut mauris felis"	""	""	""
"0.544"	"2010-09-16 13:34:50.0"	""	""	""	"2010-09-16 00:00:00.0"	"Completed"	"test6208376"	""	""	""	"dui sodales ac"	""	""	""
"0.499"	"2010-09-27 07:52:37.0"	""	""	""	"2010-09-17 07:35:00.0"	"Completed"	"test6208376"	""	""	""	"ante elementum"	""	""	""
"0.508"	"2010-09-27 07:52:50.0"	""	""	""	"2010-09-18 07:35:00.0"	"Completed"	"test6208376"	""	""	""	"cum dictum id"	""	""	""
"0.509"	"2010-09-27 07:53:03.0"	""	""	""	"2010-09-19 07:35:00.0"	"Completed"	"test6208376"	""	""	""	"ipsum amet nam"	""	""	""
"0.534"	"2010-09-27 07:53:16.0"	""	""	""	"2010-09-20 07:35:00.0"	"Completed"	"test6208376"	""	""	""	"sit etiam rutrum"	""	""	""
"0.554"	"2010-09-27 07:53:29.0"	""	""	""	"2010-09-21 07:35:00.0"	"Completed"	"test6208376"	""	""	""	"commodo orci nisi"	""	""	""
"0.574"	"2010-09-27 07:53:44.0"	""	""	""	"2010-09-22 07:35:00.0"	"Completed"	"test6208376"	""	""	""	"eget porttitor"	""	""	""
"0.582"	"2010-09-27 07:53:59.0"	""	""	""	"2010-09-23 07:35:00.0"	"Completed"	"test6208376"	""	""	""	"placerat tincidunt"	""	""	""
"0.61"	"2010-10-01 13:45:54.0"	""	""	""	"2010-09-24 07:40:00.0"	"Completed"	"test6208376"	""	""	""	"tempor non tincidunt"	""	""	""
"0.613"	"2010-10-01 13:46:10.0"	""	""	""	"2010-09-25 07:25:00.0"	"Completed"	"test6208376"	""	""	""	"curabitur sed"	""	""	""
"0.6"	"2010-10-01 13:46:39.0"	""	""	""	"2010-09-26 07:24:00.0"	"Completed"	"test6208376"	""	""	""	"ac nunc libero"	""	""	""
"0.622"	"2010-10-01 13:46:54.0"	""	""	""	"2010-09-27 07:35:00.0"	"Completed"	"test6208376"	""	""	""	"consequat  erat"	""	""	""
"0.633"	"2010-10-01 13:47:10.0"	""	""	""	"2010-09-28 07:20:00.0"	"Completed"	"test6208376"	""	""	""	"ligula magna congue"	""	""	""
"0.648"	"2010-10-01 13:47:23.0"	""	""	""	"2010-09-29 07:38:00.0"	"Completed"	"test6208376"	""	""	""	"vel a rutrum fusce"	""	""	""
"0.67"	"2010-10-01 13:47:34.0"	""	""	""	"2010-09-30 06:30:00.0"	"Completed"	"test6208376"	""	""	""	"consequat sem"	""	""	""
"0.684"	"2010-10-12 06:31:15.0"	""	""	""	"2010-10-01 07:20:00.0"	"Completed"	"test6208376"	""	""	""	"est vel tristique"	""	""	""
"0.687"	"2010-10-12 06:31:25.0"	""	""	""	"2010-10-02 07:20:00.0"	"Completed"	"test6208376"	""	""	""	"lacus nascetur"	""	""	""
"0.668"	"2010-10-12 06:31:36.0"	""	""	""	"2010-10-03 07:20:00.0"	"Completed"	"test6208376"	""	""	""	"pulvinar aliquet"	""	""	""
"0.7"	"2010-10-12 06:31:52.0"	""	""	""	"2010-10-04 07:20:00.0"	"Completed"	"test6208376"	""	""	""	"consequat commodo"	""	""	""
"0.712"	"2010-10-12 06:32:08.0"	""	""	""	"2010-10-05 07:20:00.0"	"Completed"	"test6208376"	""	""	""	"eu tortor congue"	""	""	""
"0.734"	"2010-10-12 06:32:27.0"	""	""	""	"2010-10-06 07:20:00.0"	"Completed"	"test6208376"	""	""	""	"fames sed leo"	""	""	""
"0.736"	"2010-10-12 06:32:39.0"	""	""	""	"2010-10-07 07:20:00.0"	"Completed"	"test6208376"	""	""	""	"id  elit sollicitudin"	""	""	""
"0.742"	"2010-10-18 06:39:07.0"	""	""	""	"2010-10-08 07:20:00.0"	"Completed"	"test6208376"	""	""	""	"sit integer felis"	""	""	""
"0.745"	"2010-10-18 06:39:30.0"	""	""	""	"2010-10-09 07:20:00.0"	"Completed"	"test6208376"	""	""	""	"nibh risus duis"	""	""	""
"0.784"	"2010-10-18 06:39:41.0"	""	""	""	"2010-10-10 07:20:00.0"	"Completed"	"test6208376"	""	""	""	"erat in tortor"	""	""	""
"0.822"	"2010-10-18 06:39:55.0"	""	""	""	"2010-10-11 07:20:00.0"	"Completed"	"test6208376"	""	""	""	"nec sed libero"	""	""	""
"0.826"	"2010-10-18 06:40:13.0"	""	""	""	"2010-10-12 07:20:00.0"	"Completed"	"test6208376"	""	""	""	"blandit lacus"	""	""	""
"0.834"	"2010-10-18 06:40:25.0"	""	""	""	"2010-10-13 07:20:00.0"	"Completed"	"test6208376"	""	""	""	"nunc vel nam vulputate"	""	""	""
"0.854"	"2011-01-03 10:56:15.0"	""	""	""	"2010-10-14 07:20:00.0"	"Completed"	"test6208376"	""	""	""	"elementum volutpat"	""	""	""
